Time(sec),TempRes(Ohm),Temperature(K),SampVolt(V),SampCurr(A),CoilCurr(A)
0.06,25.126,97.522,5.3917e-05,0.4,0
1.349,25.139,97.553,5.3782e-05,0.4,0.08
2.082,25.143,97.563,5.4001e-05,0.4,0.16
2.787,25.144,97.563,5.4063e-05,0.4,0.24
3.494,25.139,97.552,5.3573e-05,0.4,0.32
4.203,25.139,97.553,5.422e-05,0.4,0.4
4.898,25.152,97.582,5.3855e-05,0.4,0.48
5.706,25.151,97.581,5.3896e-05,0.4,0.56
6.459,25.141,97.558,5.4136e-05,0.4,0.64
7.184,25.147,97.572,5.4011e-05,0.4,0.72
7.92,25.143,97.562,5.4094e-05,0.4,0.8
8.663,25.143,97.563,5.399e-05,0.4,0.88
9.394,25.131,97.533,5.4084e-05,0.4,0.96
10.146,25.144,97.565,5.4188e-05,0.4,1.04
10.848,25.134,97.539,5.398e-05,0.4,1.12
11.528,25.137,97.548,5.3855e-05,0.4,1.2
12.27,25.134,97.54,5.4074e-05,0.4,1.28
12.986,25.136,97.545,5.4094e-05,0.4,1.36
13.693,25.133,97.538,5.3865e-05,0.4,1.44
14.393,25.142,97.559,5.4136e-05,0.4,1.52
15.126,25.133,97.538,5.3959e-05,0.4,1.6
15.84,25.136,97.546,5.3917e-05,0.4,1.68
16.579,25.138,97.55,5.3928e-05,0.4,1.76
17.308,25.132,97.535,5.4053e-05,0.4,1.84
18.021,25.139,97.552,5.4209e-05,0.4,1.92
18.743,25.141,97.557,5.4147e-05,0.4,2
19.47,25.13,97.531,5.4074e-05,0.4,2.08
20.188,25.13,97.531,5.4053e-05,0.4,2.16
20.919,25.136,97.545,5.4355e-05,0.4,2.24
21.594,25.128,97.525,5.4564e-05,0.4,2.32
22.328,25.135,97.543,5.4647e-05,0.4,2.4
23.06,25.137,97.549,5.4616e-05,0.4,2.48
23.775,25.134,97.54,5.4678e-05,0.4,2.56
24.47,25.124,97.516,5.4866e-05,0.4,2.64
25.193,25.135,97.543,5.5074e-05,0.4,2.72
25.914,25.132,97.536,5.5387e-05,0.4,2.8
26.643,25.131,97.533,5.5137e-05,0.4,2.88
27.365,25.125,97.52,5.5783e-05,0.4,2.96
28.043,25.124,97.516,5.5595e-05,0.4,3.04
28.778,25.132,97.536,5.5679e-05,0.4,3.12
29.468,25.121,97.51,5.5981e-05,0.4,3.2
30.193,25.13,97.531,5.645e-05,0.4,3.28
30.917,25.124,97.516,5.6492e-05,0.4,3.36
31.628,25.123,97.515,5.6606e-05,0.4,3.44
32.363,25.123,97.513,5.6773e-05,0.4,3.52
33.094,25.133,97.539,5.7326e-05,0.4,3.6
33.823,25.119,97.505,5.7847e-05,0.4,3.68
34.534,25.13,97.531,5.769e-05,0.4,3.76
35.263,25.121,97.509,5.8451e-05,0.4,3.84
35.981,25.129,97.528,5.9014e-05,0.4,3.92
36.713,25.123,97.515,5.9139e-05,0.4,4
37.428,25.124,97.516,5.9577e-05,0.4,4.08
38.161,25.117,97.5,6.0098e-05,0.4,4.16
38.878,25.126,97.522,6.0192e-05,0.4,4.24
39.644,25.126,97.521,6.0452e-05,0.4,4.32
40.352,25.119,97.504,6.1151e-05,0.4,4.4
41.078,25.117,97.499,6.162e-05,0.4,4.48
41.798,25.117,97.499,6.1641e-05,0.4,4.56
42.488,25.12,97.508,6.2339e-05,0.4,4.64
43.221,25.126,97.521,6.2339e-05,0.4,4.72
43.928,25.116,97.498,6.3214e-05,0.4,4.8
44.667,25.126,97.521,6.3465e-05,0.4,4.88
45.378,25.124,97.516,6.3694e-05,0.4,4.96
46.093,25.128,97.526,6.4215e-05,0.4,5.04
46.826,25.121,97.51,6.4517e-05,0.4,5.12
47.547,25.117,97.499,6.5205e-05,0.4,5.2
48.268,25.117,97.499,6.5487e-05,0.4,5.28
48.995,25.117,97.5,6.5997e-05,0.4,5.36
49.733,25.113,97.49,6.6591e-05,0.4,5.44
50.44,25.121,97.509,6.6862e-05,0.4,5.52
51.172,25.113,97.489,6.7477e-05,0.4,5.6
51.887,25.116,97.496,6.8103e-05,0.4,5.68
52.615,25.12,97.506,6.8186e-05,0.4,5.76
53.328,25.121,97.509,6.8937e-05,0.4,5.84
54.062,25.125,97.518,6.9666e-05,0.4,5.92
54.778,25.113,97.49,7.0031e-05,0.4,6
55.492,25.115,97.495,7.0344e-05,0.4,6.08
56.226,25.113,97.49,7.0927e-05,0.4,6.16
56.97,25.111,97.486,7.1448e-05,0.4,6.24
57.678,25.12,97.508,7.2168e-05,0.4,6.32
58.403,25.113,97.491,7.2418e-05,0.4,6.4
